VendorNumber,VendorName,Brand,Description,PurchasePrice,actual_price,Volume,total_purchase_qty,total_purchase_dollars,total_sales_dollars,total_sales_price,total_sales_qty,excisetax,freightcost,grossprofit,profitmargin,stockturnover,sales_to_purchase_ratio,unit_purchase_price,order_size,unsold_inventory_value
4425,MARTIGNETTI COMPANIES,10701,Yellow Tail Bubbles Rose,6.62,9.99,750.0,191.0,1264.4199999999998,1618.3800000000006,899.1000000000004,162.0,17.980000000000004,144929.24,353.9600000000007,21.87125397001944,0.8481675392670157,1.2799386279875364,6.619999999999999,Medium,-881.44
4425,MARTIGNETTI COMPANIES,12768,Castle Rock Pnt Nr Cal Cuvee,6.62,9.99,750.0,191.0,1264.4199999999998,1879.2900000000002,417.62,171.0,19.159999999999997,144929.24,614.8700000000003,32.71820740811691,0.8952879581151832,1.486286202369466,6.619999999999999,Medium,-941.02
10754,PERFECTA WINES,23899,Vino Rose,8.1,13.99,750.0,156.0,1263.6,1982.4800000000005,1111.1500000000005,152.0,16.89,28720.52,718.8800000000006,36.261652072152074,0.9743589743589743,1.5689142133586582,8.1,Medium,-1075.2
9165,ULTRA BEVERAGE COMPANY LLP,34735,Lake Sonoma Znfdl Dry Creek,13.15,19.99,750.0,96.0,1262.4,2218.8900000000003,359.82,111.0,12.52,68054.70000000003,956.4900000000002,43.106688479374824,1.15625,1.757675855513308,13.15,Medium,-1363.65
480,BACARDI USA INC,4160,Bacardi Gran Reserva Maestro,15.5,24.99,750.0,81.0,1255.5,12064.359999999959,8460.989999999978,564.0,444.69000000000005,89286.26999999999,10808.859999999959,89.5933145231077,6.962962962962963,9.609207487056917,15.5,Small,-8661.0
4425,MARTIGNETTI COMPANIES,23076,Madrigal Znfdl,9.08,13.99,750.0,138.0,1253.04,10534.469999999983,4728.620000000003,753.0,83.9499999999999,144929.24,9281.429999999982,88.10533420285974,5.456521739130435,8.407129860180028,9.08,Medium,-6699.24
9552,M S WALKER INC,41081,Gramona Grand Cve Cava Spklg,12.16,19.99,750.0,103.0,1252.48,2296.7800000000007,1405.2600000000002,122.0,13.530000000000005,55551.819999999985,1044.3000000000006,45.468003030329434,1.1844660194174756,1.8337857690342365,12.16,Medium,-1380.52
10754,PERFECTA WINES,17015,Siegel Reserve Cab Svgn,5.82,8.79,750.0,215.0,1251.3000000000002,2529.8100000000004,278.93999999999994,219.0,24.619999999999997,28720.52,1278.5100000000002,50.53778742277088,1.0186046511627906,2.021745384799808,5.820000000000001,Medium,-1059.5800000000002
4425,MARTIGNETTI COMPANIES,13867,Borealis Northern Whites,8.66,13.99,750.0,144.0,1247.04,1706.78,265.81,122.0,13.720000000000002,144929.24,459.74,26.93610189948324,0.8472222222222222,1.3686649987169617,8.66,Medium,-912.52
90024,VINILANDIA USA,25117,Zuccardi Q Malbec,12.98,19.99,750.0,96.0,1246.08,1639.1800000000003,1239.38,82.0,9.040000000000001,2802.6400000000003,393.10000000000036,23.981502946595267,0.8541666666666666,1.315469311761685,12.979999999999999,Medium,-968.3600000000001
4425,MARTIGNETTI COMPANIES,43890,Oyster Bay Hawkes Bay Merlot,10.88,15.99,750.0,114.0,1240.3200000000002,1519.0500000000002,655.59,95.0,10.56,144929.24,278.73,18.348968105065666,0.8333333333333334,1.2247242647058822,10.88,Medium,-919.6000000000001
8892,TRINCHERO FAMILY ESTATES,13831,The Show Malbec Argentina,8.16,11.99,750.0,152.0,1240.32,1678.6000000000001,311.74,140.0,15.750000000000004,11595.970000000003,438.2800000000002,26.109853449303,0.9210526315789473,1.3533604231166152,8.16,Medium,-990.4000000000001
8112,MOET HENNESSY USA INC,9291,Grand Marnier Quintessence,620.15,799.99,750.0,2.0,1240.3,4799.9400000000005,4799.9400000000005,6.0,4.74,48347.26,3559.6400000000003,74.16009366783751,3.0,3.869983068612433,620.15,Small,-3718.8999999999996
6213,MHW LTD,836,Bols Creme de Cassis,7.8,9.99,1000.0,159.0,1240.1999999999998,1828.170000000001,1578.4200000000008,183.0,192.14999999999984,9621.580000000002,587.9700000000012,32.16166986658794,1.150943396226415,1.4740928882438327,7.799999999999999,Medium,-1268.3999999999999
7749,R.P.IMPORTS INC,19621,Ch Rol Valentin 10,42.66,63.99,750.0,29.0,1237.1399999999999,2943.54,1087.83,46.0,5.140000000000001,91.5,1706.4,57.971014492753625,1.5862068965517242,2.3793103448275863,42.66,Small,-1933.36
9165,ULTRA BEVERAGE COMPANY LLP,11296,Herzog Kosher Merlot,9.58,13.99,750.0,129.0,1235.82,2471.1700000000005,1382.9900000000007,183.0,20.349999999999998,68054.70000000003,1235.3500000000006,49.9904903345379,1.4186046511627908,1.9996196857147486,9.58,Medium,-1624.14
9552,M S WALKER INC,23921,Landmark 12 Overlook Chard S,19.6,29.99,750.0,63.0,1234.8,2249.25,329.89,75.0,8.440000000000001,55551.819999999985,1014.45,45.10170056685562,1.1904761904761905,1.821550048590865,19.599999999999998,Small,-1407.0
4425,MARTIGNETTI COMPANIES,22337,Maison L'Envoye The Attache,24.66,36.99,750.0,50.0,1233.0,3772.9799999999977,1960.4700000000003,102.0,11.330000000000005,144929.24,2539.9799999999977,67.32026143790848,2.04,3.0599999999999983,24.66,Small,-2465.32
12546,JIM BEAM BRANDS COMPANY,905,DeKuyper Grape Pucker,9.62,12.99,1000.0,128.0,1231.3600000000001,1311.9900000000002,870.3300000000003,101.0,106.05000000000003,123880.96999999999,80.63000000000011,6.1456261099551135,0.7890625,1.0654804443866945,9.620000000000001,Medium,-843.6199999999999
90047,CRUSH WINES,21045,Eden Ice Cider Honey Crisp,17.56,27.99,375.0,70.0,1229.1999999999998,1938.7900000000002,1479.9600000000003,71.0,4.1400000000000015,1457.7299999999998,709.5900000000004,36.59963172906814,1.0142857142857142,1.5772779043280185,17.56,Small,-1176.76
2242,DELICATO VINEYARDS INC,16240,Domino Chard,3.24,4.99,750.0,379.0,1227.96,2070.4100000000008,577.9900000000001,359.0,40.31999999999999,7982.649999999999,842.4500000000007,40.6900082592337,0.9472295514511874,1.6860565490732602,3.24,Medium,-784.1600000000001
2000,SOUTHERN WINE & SPIRITS NE,23325,Ch Bellevue-Mondotte 11 Emil,136.36,209.99,750.0,9.0,1227.24,1889.91,629.97,9.0,1.02,19016.59,662.6700000000001,35.06357445592648,1.0,1.539967732472866,136.36,Small,-1218.2400000000002
3252,E & J GALLO WINERY,24095,Gallo Copperidge Cab Svgn,2.7,3.99,750.0,454.0,1225.7999999999997,1815.4500000000003,215.46000000000004,455.0,51.17999999999999,61966.909999999996,589.6500000000005,32.47955052466333,1.002202643171806,1.4810327949094475,2.6999999999999993,Medium,-774.5
2000,SOUTHERN WINE & SPIRITS NE,26935,Ramos Pinto Fine Ruby Red P,9.8,14.99,750.0,125.0,1225.0,1678.8800000000006,1229.1800000000003,112.0,12.370000000000001,19016.59,453.88000000000056,27.034689793195486,0.896,1.3705142857142862,9.8,Medium,-972.6000000000001
10754,PERFECTA WINES,22028,Gramercy Clrs Grenache,34.01,49.99,750.0,36.0,1224.3600000000001,4399.12,3049.3900000000003,88.0,9.74,28720.52,3174.7599999999998,72.16806997763189,2.4444444444444446,3.5929955241922307,34.010000000000005,Small,-2956.8799999999997
4425,MARTIGNETTI COMPANIES,16824,Adissat Lirac,13.15,19.99,750.0,93.0,1222.9499999999998,6176.910000000002,3818.090000000001,309.0,34.289999999999985,144929.24,4953.960000000002,80.2012656813844,3.3225806451612905,5.050827916104503,13.149999999999999,Medium,-3970.35
1601,VRANKEN AMERICA,22820,Rozes Vintage 2000 Old Port,27.74,42.99,750.0,44.0,1220.56,6448.499999999998,3568.17,150.0,16.660000000000004,1048.9699999999998,5227.939999999999,81.07218733038691,3.409090909090909,5.283230648227042,27.74,Small,-4117.0
90024,VINILANDIA USA,24812,Tortoise Creek Cal Pnt Nr,8.78,12.99,750.0,139.0,1220.42,1805.6100000000001,311.76,139.0,15.61,2802.6400000000003,585.19,32.409545804464976,1.0,1.479498861047836,8.780000000000001,Medium,-1081.4199999999998
3252,E & J GALLO WINERY,42751,Five Oaks Cab Svgn Cal,2.45,3.79,750.0,498.0,1220.1,1887.4199999999998,136.44,498.0,55.99000000000001,61966.909999999996,667.3199999999999,35.35620052770449,1.0,1.546938775510204,2.4499999999999997,Medium,-722.1000000000001
90047,CRUSH WINES,15507,Mollydooker Blue Eyed Boy,30.4,44.99,750.0,40.0,1216.0,1839.5900000000001,984.78,41.0,4.58,1457.7299999999998,623.5900000000001,33.898314298294736,1.025,1.5128207236842106,30.4,Small,-1206.3999999999999
2000,SOUTHERN WINE & SPIRITS NE,24328,Ch Ducru Beaucaillou 12 St J,101.3,154.99,750.0,12.0,1215.6,3564.7700000000004,2014.8700000000001,23.0,2.5700000000000003,19016.59,2349.1700000000005,65.89962325760148,1.9166666666666667,2.9325189206975986,101.3,Small,-2317.9
10754,PERFECTA WINES,21438,Ch Boyd Cantenac Margaux,75.86,109.99,750.0,16.0,1213.76,4179.62,2199.7999999999997,38.0,4.250000000000001,28720.52,2965.8599999999997,70.96003942942181,2.375,3.443530846295808,75.86,Small,-2866.68
3252,E & J GALLO WINERY,36541,Liberty Crk Prm RSV Wh Znfdl,5.51,7.99,1500.0,220.0,1212.2,1733.8300000000004,343.5700000000001,217.0,48.81999999999999,61966.909999999996,521.6300000000003,30.085417832198097,0.9863636363636363,1.4303167794093385,5.51,Medium,-975.6699999999998
4425,MARTIGNETTI COMPANIES,42949,Kuentz Bas Alsace White,9.45,13.99,750.0,128.0,1209.6,1806.7100000000005,1009.2800000000003,129.0,14.330000000000004,144929.24,597.1100000000006,33.049576301675444,1.0078125,1.493642526455027,9.45,Medium,-1091.05
516,BANFI PRODUCTS CORP,23079,Bolla Torr'Alta Veronese Ros,10.06,14.99,750.0,120.0,1207.2,2050.92,227.88,108.0,12.159999999999998,8510.410000000002,843.72,41.138610964835294,0.9,1.6989065606361828,10.06,Medium,-966.48
17035,PERNOD RICARD USA,700,Hiram Walker Cr de Cacao Br,6.33,8.29,1000.0,190.0,1202.7000000000003,1500.4899999999998,1185.4700000000007,181.0,190.04999999999987,123780.21999999997,297.7899999999995,19.846183580030495,0.9526315789473684,1.2476012305645625,6.330000000000002,Medium,-955.73
9552,M S WALKER INC,18938,Schmitt Sohne Funf Sangria,6.49,10.99,750.0,185.0,1200.6499999999999,1858.3000000000009,1431.6900000000005,170.0,18.790000000000006,55551.819999999985,657.650000000001,35.38987246408011,0.918918918918919,1.5477449714737859,6.489999999999999,Medium,-918.3
9165,ULTRA BEVERAGE COMPANY LLP,25819,Ch de Mattes Corbieres 13,7.14,10.99,750.0,168.0,1199.52,1483.6500000000005,1088.0100000000002,135.0,14.920000000000005,68054.70000000003,284.13000000000056,19.150743099787718,0.8035714285714286,1.2368697478991602,7.14,Medium,-795.9
7245,PROXIMO SPIRITS INC.,925,Hangar One Vodka,22.21,27.99,750.0,54.0,1199.34,1511.46,391.86,54.0,42.53,38994.78000000001,312.1200000000001,20.650232225794934,1.0,1.260243133723548,22.209999999999997,Small,-1145.3400000000001
10754,PERFECTA WINES,16532,Zestos Blanco,7.89,11.99,750.0,152.0,1199.28,1489.84,217.82999999999998,116.0,13.04,28720.52,290.55999999999995,19.502765397626586,0.7631578947368421,1.2422787005536655,7.89,Medium,-763.24
4425,MARTIGNETTI COMPANIES,26840,Josh Cellars Cab Svgn Paso R,11.1,16.99,750.0,108.0,1198.8,1580.0700000000002,458.7300000000001,93.0,10.41,144929.24,381.2700000000002,24.129943610093235,0.8611111111111112,1.3180430430430432,11.1,Medium,-924.3
3252,E & J GALLO WINERY,23401,Bridlewood Slct Pnt Nr Lucia,10.8,15.99,750.0,111.0,1198.8,5436.5999999999985,1391.1300000000006,340.0,38.10999999999999,61966.909999999996,4237.799999999998,77.94945370268181,3.063063063063063,4.535035035035034,10.799999999999999,Medium,-3561.0000000000005
6213,MHW LTD,8043,Bols Triple Sec,4.47,5.99,750.0,268.0,1197.96,1623.23,477.1800000000002,277.0,218.17000000000002,9621.580000000002,425.27,26.19899829352587,1.0335820895522387,1.3549951584360078,4.47,Medium,-970.1899999999998
1392,CONSTELLATION BRANDS INC,6472,Richards Wild Irish Rose Red,2.71,3.99,750.0,442.0,1197.82,1603.98,143.64000000000004,402.0,45.21,79528.99,406.1600000000001,25.322011496402702,0.9095022624434389,1.3390826668447682,2.71,Medium,-647.4200000000001
2000,SOUTHERN WINE & SPIRITS NE,23292,Ch La Mission Haut Brion 11,299.31,439.99,750.0,4.0,1197.24,1759.96,879.98,4.0,0.45,19016.59,562.72,31.97345394213505,1.0,1.4700143663759981,299.31,Small,-1193.24
17033,SEA BREEZE CELLARS LLC,418,Darioush Chard,33.11,49.99,750.0,36.0,1191.96,1549.69,1199.76,31.0,3.4300000000000006,549.5500000000002,357.73,23.083971633036285,0.8611111111111112,1.3001191315144804,33.11,Small,-990.4100000000001
4425,MARTIGNETTI COMPANIES,10591,J Lohr Fogs Ranch Pnt Nr,18.61,29.99,750.0,64.0,1191.04,3406.84,2015.3100000000004,116.0,12.880000000000003,144929.24,2215.8,65.03974357469092,1.8125,2.8603909188608276,18.61,Small,-2094.7599999999998
90024,VINILANDIA USA,24337,Gran Passione Rosso IGT,8.27,11.99,750.0,144.0,1190.88,1918.7200000000003,419.72,128.0,14.34,2802.6400000000003,727.8400000000001,37.933622414943294,0.8888888888888888,1.6111782883246004,8.270000000000001,Medium,-914.56
3960,DIAGEO NORTH AMERICA INC,1474,George Dickel #12 Sour Mash,19.84,25.99,750.0,60.0,1190.4,1718.3500000000004,1299.5100000000002,65.0,51.25999999999999,257032.07000000007,527.9500000000003,30.724241277970155,1.0833333333333333,1.4435063844086022,19.84,Small,-1229.6
4425,MARTIGNETTI COMPANIES,24532,Joseph Drouhin Cote de Nuits,19.2,28.99,750.0,62.0,1190.4,1619.43,1027.64,57.0,6.3100000000000005,144929.24,429.03,26.492654822993273,0.9193548387096774,1.3604082661290322,19.200000000000003,Small,-1032.3999999999999
8004,SAZERAC CO INC,1604,Pappy Van Winkle Rsv 23 Yr,198.4,249.99,750.0,6.0,1190.4,1619.94,809.97,6.0,4.72,50293.62000000002,429.53999999999996,26.515796881365972,1.0,1.360836693548387,198.4,Small,-1184.4
9552,M S WALKER INC,40424,Mionetto Il Prosecco Veneto,5.51,7.99,375.0,216.0,1190.16,1574.0300000000002,207.74,197.0,11.100000000000001,55551.819999999985,383.8700000000001,24.387718150225858,0.9120370370370371,1.322536465685286,5.510000000000001,Medium,-869.47
12546,JIM BEAM BRANDS COMPANY,881,DeKuyper Hazelnut,6.56,8.99,1000.0,181.0,1187.3600000000001,1887.9000000000008,1042.8400000000006,210.0,220.4999999999999,123880.96999999999,700.5400000000006,37.10683828592618,1.160220994475138,1.5899979787090694,6.5600000000000005,Medium,-1196.6
8004,SAZERAC CO INC,495,Sweet Carolina Sweet Tea Vdk,12.49,15.99,1000.0,95.0,1186.55,1455.0900000000004,607.6200000000001,91.0,95.54999999999998,50293.62000000002,268.5400000000004,18.4552158285742,0.9578947368421052,1.2263200033711184,12.49,Medium,-1041.59
9552,M S WALKER INC,27168,Finca Villacreces Pruno Ribe,12.49,18.99,750.0,95.0,1186.55,1405.2600000000002,740.6100000000001,74.0,8.25,55551.819999999985,218.71000000000026,15.563667933336195,0.7789473684210526,1.1843243015465006,12.49,Medium,-829.26
17035,PERNOD RICARD USA,39841,Kenwood Yulupa Cab Svgn Cal,5.84,8.99,750.0,203.0,1185.52,1681.13,296.66999999999996,187.0,20.979999999999997,123780.21999999997,495.6100000000001,29.480765913403488,0.9211822660098522,1.4180528375733856,5.84,Medium,-889.0799999999999
12546,JIM BEAM BRANDS COMPANY,516,Kamora Coffee Liqueur,8.52,10.99,1000.0,139.0,1184.28,1670.4800000000007,1406.7200000000005,152.0,159.59999999999988,123880.96999999999,486.2000000000007,29.10540682917488,1.0935251798561152,1.4105448035937453,8.52,Medium,-1156.04
10754,PERFECTA WINES,24144,Ozeki Junmai Reishu Sake,49.31,72.49,18000.0,24.0,1183.44,1449.7999999999997,942.3699999999999,20.0,54.00000000000001,28720.52,266.3599999999997,18.37218926748515,0.8333333333333334,1.2250726695058471,49.31,Small,-962.2
6785,PALM BAY INTERNATIONAL INC,17289,Sella & Mosca Terre Rare,10.2,14.99,750.0,116.0,1183.1999999999998,1633.9100000000003,659.5600000000002,109.0,12.190000000000001,13605.409999999998,450.7100000000005,27.584750690062513,0.9396551724137931,1.3809246112238003,10.2,Medium,-995.8
1590,DIAGEO CHATEAU ESTATE WINES,15746,Snap Dragon Pnt Nr,6.16,8.99,750.0,192.0,1182.72,1564.2599999999998,170.81,174.0,19.560000000000002,7259.75,381.53999999999974,24.391085880863784,0.90625,1.3225953733766231,6.16,Medium,-879.8399999999999
2000,SOUTHERN WINE & SPIRITS NE,25761,Tellus Chardonnay,7.58,10.99,750.0,156.0,1182.48,1573.63,73.94,137.0,15.419999999999998,19016.59,391.1500000000001,24.85654188087416,0.8782051282051282,1.3307878357350653,7.58,Medium,-882.46
516,BANFI PRODUCTS CORP,18275,Sartori Valpolicella Cls,8.21,11.99,750.0,144.0,1182.24,1597.7900000000002,617.5400000000001,121.0,13.520000000000001,8510.410000000002,415.5500000000002,26.007798271362326,0.8402777777777778,1.3514937745297064,8.21,Medium,-849.4100000000001
12546,JIM BEAM BRANDS COMPANY,5325,Hornitos Spiced Honey Liquer,12.94,21.99,750.0,91.0,1177.54,4731.560000000001,2428.7200000000007,244.0,192.18999999999997,123880.96999999999,3554.0200000000013,75.11307053064952,2.681318681318681,4.018173480306403,12.94,Medium,-3066.3599999999997
8352,LUXCO INC,1022,St Brendans Salted Caramel,10.6,13.99,750.0,111.0,1176.6000000000001,6382.479999999997,3924.6100000000024,552.0,434.96000000000004,10261.599999999997,5205.8799999999965,81.56515962447197,4.972972972972973,5.424511303756583,10.600000000000001,Medium,-5740.2
8892,TRINCHERO FAMILY ESTATES,33213,Sycamore Lane Merlot Cal,3.5,5.29,750.0,336.0,1176.0,1740.4100000000003,142.82999999999998,329.0,37.019999999999996,11595.970000000003,564.4100000000003,32.42971483730846,0.9791666666666666,1.4799404761904764,3.5,Medium,-815.5
8320,SHAW ROSS INT L IMP LTD,5463,Aguardiente Cristal Liqueur,9.48,12.99,750.0,124.0,1175.52,1415.91,792.3900000000002,109.0,85.85999999999999,3151.9200000000014,240.3900000000001,16.97777401106003,0.8790322580645161,1.2044967333605554,9.48,Medium,-909.3199999999999
4425,MARTIGNETTI COMPANIES,16174,Inkblot Cab Franc,21.7,35.99,750.0,54.0,1171.8,6481.149999999999,4267.79,185.0,20.500000000000004,144929.24,5309.3499999999985,81.91987533076691,3.425925925925926,5.5309353131933765,21.7,Small,-3960.5
17035,PERNOD RICARD USA,216,Absolut Raspberri,15.62,21.99,1000.0,75.0,1171.5,1331.3600000000004,799.61,64.0,67.20000000000002,123780.21999999997,159.86000000000035,12.007270760725898,0.8533333333333334,1.1364575330772517,15.62,Small,-924.68
7153,PINE STATE TRADING CO,12511,Angelini Sangiovese Pesaresi,9.67,19.99,750.0,121.0,1170.0700000000002,1888.8100000000004,1374.1500000000005,119.0,13.150000000000002,15884.819999999998,718.7400000000002,38.05253042921205,0.9834710743801653,1.6142709410548088,9.670000000000002,Medium,-1029.73
8892,TRINCHERO FAMILY ESTATES,18232,Shatter Grenache VdP Catalan,11.03,19.99,750.0,106.0,1169.18,5457.27,2398.8000000000006,273.0,30.419999999999995,11595.970000000003,4288.09,78.5757347538238,2.5754716981132075,4.667604645991208,11.030000000000001,Medium,-2905.1899999999996
10000,MAJESTIC FINE WINES,40258,La Crema Chard Sonoma Coast,6.53,9.99,375.0,179.0,1168.8700000000001,1188.8100000000004,729.2700000000002,119.0,6.8100000000000005,17587.59,19.940000000000282,1.677307559660524,0.664804469273743,1.0170592110328782,6.53,Medium,-598.07
6785,PALM BAY INTERNATIONAL INC,19349,Trimbach Pnt Gris Rsv,13.9,20.99,750.0,84.0,1167.6000000000001,1511.28,62.97,72.0,8.100000000000001,13605.409999999998,343.67999999999984,22.740987771954888,0.8571428571428571,1.2943473792394653,13.900000000000002,Small,-916.8000000000001
660,SAZERAC NORTH AMERICA INC.,735,Orange Quattro di Amore,10.81,14.49,1000.0,108.0,1167.48,1593.9,536.1300000000001,110.0,115.49999999999999,17932.329999999994,426.4200000000001,26.753246753246756,1.0185185185185186,1.3652482269503547,10.81,Medium,-1081.1000000000001
7153,PINE STATE TRADING CO,2467,Catskill Most Righteous Brbn,17.96,32.99,375.0,65.0,1167.4,5310.15,3479.8,185.0,72.45000000000003,15884.819999999998,4142.75,78.01568693916369,2.8461538461538463,4.54869796128148,17.96,Small,-3257.6000000000004
480,BACARDI USA INC,3185,Grey Goose L'Orange Vodka,35.33,46.99,1750.0,33.0,1165.8899999999999,13157.199999999983,9257.029999999986,280.0,514.7500000000003,89286.26999999999,11991.309999999983,91.13876812695709,8.484848484848484,11.28511266071412,35.33,Small,-9859.4
1392,CONSTELLATION BRANDS INC,25917,Hogue Cellars WA Svgn Bl,6.07,9.99,750.0,192.0,1165.44,1514.5300000000007,1083.9400000000005,147.0,16.220000000000006,79528.99,349.0900000000006,23.049394861772328,0.765625,1.2995349395936304,6.07,Medium,-700.2900000000001
3252,E & J GALLO WINERY,15262,Bella Sera Moscato,4.41,6.49,750.0,264.0,1164.24,1590.05,253.10999999999993,245.0,27.539999999999996,61966.909999999996,425.80999999999995,26.779661016949152,0.928030303030303,1.3657407407407407,4.41,Medium,-816.45
4425,MARTIGNETTI COMPANIES,1128,Smugglers Notch Gin,24.23,31.99,750.0,48.0,1163.04,1823.43,1375.5700000000002,57.0,44.959999999999994,144929.24,660.3900000000001,36.21690988960366,1.1875,1.567813660751135,24.23,Small,-1333.1100000000001
4692,KOBRAND CORPORATION,25056,Jadot Gevrey Chambertin 13,64.51,99.99,750.0,18.0,1161.18,2699.73,999.8999999999999,27.0,3.0200000000000005,9139.38,1538.55,56.989032236556994,1.5,2.32498837389552,64.51,Small,-1723.7700000000002
10000,MAJESTIC FINE WINES,21368,KJ Est 12 Pnt Nr Outland Rdg,24.13,34.99,750.0,48.0,1158.24,1749.5,1329.6200000000001,50.0,5.520000000000001,17587.59,591.26,33.795941697627896,1.0416666666666667,1.5104814200856471,24.13,Small,-1158.5
9744,FREDERICK WILDMAN & SONS,13784,Churchills 10 Yr Tawny Port,15.03,26.99,500.0,77.0,1157.31,2033.2000000000003,1449.42,80.0,6.240000000000002,3999.9299999999994,875.8900000000003,43.079382254574085,1.0389610389610389,1.756832655036248,15.03,Small,-1125.3999999999999
1265,BLACK ROCK SPIRITS LLC,3599,Bakon Vodka,14.05,24.99,750.0,82.0,1152.1,2049.1800000000003,824.6700000000001,82.0,64.54999999999998,5.790000000000002,897.0800000000004,43.777511004401774,1.0,1.7786476868327405,14.049999999999999,Small,-1070.1000000000001
6785,PALM BAY INTERNATIONAL INC,46555,Portillo Pnt Nr,5.84,8.99,750.0,197.0,1150.48,1950.830000000001,1186.6800000000007,217.0,24.090000000000007,13605.409999999998,800.350000000001,41.02612734067041,1.101522842639594,1.6956661567345812,5.84,Medium,-1070.28
9165,ULTRA BEVERAGE COMPANY LLP,15425,John Anthony Svgn Bl,14.37,21.99,750.0,80.0,1149.6,1605.2700000000002,417.81000000000006,73.0,8.180000000000001,68054.70000000003,455.6700000000003,28.38587901100751,0.9125,1.396372651356994,14.37,Small,-969.01
1392,CONSTELLATION BRANDS INC,41171,Vendange Pnt Grigio Cal,2.66,3.99,500.0,432.0,1149.1200000000003,1655.8500000000001,263.34000000000003,415.0,31.220000000000006,79528.99,506.7299999999998,30.6024096385542,0.9606481481481481,1.4409722222222219,2.6600000000000006,Medium,-671.9000000000001
90011,FORTUNE WINE BROKERS LLC,2484,Tatoosh Bourbon,36.95,50.99,750.0,31.0,1145.45,5786.889999999998,4476.14,111.0,87.57999999999996,238.61,4641.439999999998,80.20612107712432,3.5806451612903225,5.052066873281241,36.95,Small,-4070.4500000000007
10754,PERFECTA WINES,23898,Dr Konstantin Frank Rose,9.08,16.99,750.0,126.0,1144.08,5012.05,2531.510000000001,295.0,32.809999999999995,28720.52,3867.9700000000003,77.17341207689469,2.3412698412698414,4.380856233829802,9.08,Medium,-2552.6
90024,VINILANDIA USA,45185,Scagliola Moscato D'Asti Prm,9.08,13.99,750.0,126.0,1144.08,1519.05,335.78999999999996,95.0,10.65,2802.6400000000003,374.97,24.684506764095985,0.753968253968254,1.3277480595762534,9.08,Medium,-736.6
9552,M S WALKER INC,14652,Cambria Katherine Vyd Chard,10.59,15.99,750.0,108.0,1143.72,1710.9300000000003,831.4800000000001,107.0,11.89,55551.819999999985,567.2100000000003,33.15214532447266,0.9907407407407407,1.4959343195887107,10.59,Medium,-1025.1299999999999
4425,MARTIGNETTI COMPANIES,22889,Le Petit Haut Lafitte Brdx,24.32,35.99,750.0,47.0,1143.04,1691.53,35.99,47.0,5.29,144929.24,548.49,32.4256737982773,1.0,1.4798519736842106,24.32,Small,-1096.04
4425,MARTIGNETTI COMPANIES,26328,Cristom Vyds Viognier Estate,19.04,27.99,750.0,60.0,1142.3999999999999,1231.5600000000002,923.6700000000001,44.0,4.86,144929.24,89.16000000000031,7.2395985579265565,0.7333333333333333,1.0780462184873953,19.04,Small,-777.76
480,BACARDI USA INC,23205,M & R Prosecco Frizzante,10.66,15.99,187.0,107.0,1140.62,1567.0200000000004,1103.3100000000004,98.0,2.8800000000000012,89286.26999999999,426.40000000000055,27.21088435374152,0.9158878504672897,1.373831775700935,10.659999999999998,Medium,-937.6800000000001
90011,FORTUNE WINE BROKERS LLC,44220,Vinedo de Los Vientos Alcyo,21.47,33.99,500.0,53.0,1137.91,1790.48,930.7300000000001,52.0,3.96,238.61,652.5699999999999,36.44665117733792,0.9811320754716981,1.5734812067738222,21.470000000000002,Small,-1063.44
6785,PALM BAY INTERNATIONAL INC,26705,Mazzei Castello Font Gr Slzn,31.57,47.99,750.0,36.0,1136.52,1151.76,671.86,24.0,2.67,13605.409999999998,15.240000000000009,1.323192331735779,0.6666666666666666,1.0134093548727696,31.57,Small,-721.6800000000001
17035,PERNOD RICARD USA,8958,Malibu Peach Sparkler RTD,7.99,13.99,750.0,142.0,1134.58,5284.730000000003,3156.8600000000024,527.0,415.36000000000024,123780.21999999997,4150.150000000003,78.53097509238884,3.711267605633803,4.657873398085639,7.989999999999999,Medium,-4068.7300000000005
4692,KOBRAND CORPORATION,14105,Cakebread Dancing Bear Cab S,75.16,114.99,750.0,15.0,1127.3999999999999,3909.66,1954.83,34.0,3.8000000000000003,9139.38,2782.26,71.16373290772088,2.2666666666666666,3.46785524215008,75.16,Small,-2540.44
6355,NICHE W & S,5680,Barenjager Honey Liqueur,1.46,1.99,50.0,771.0,1125.6599999999999,6491.379999999997,3454.640000000013,3262.0,166.74999999999955,551.2099999999999,5365.7199999999975,82.65915722080666,4.230869001297017,5.766732405877439,1.4599999999999997,Medium,-3991.5199999999995
9552,M S WALKER INC,249,Massenez Creme de Cassis,16.29,21.99,750.0,69.0,1124.01,1781.1900000000005,1429.3500000000004,81.0,63.88999999999997,55551.819999999985,657.1800000000005,36.89555858723664,1.173913043478261,1.5846745135719438,16.29,Small,-1250.49
3960,DIAGEO NORTH AMERICA INC,7838,Piehole Pecan Pie,8.45,12.99,750.0,133.0,1123.8500000000001,1753.8300000000002,674.5500000000002,117.0,92.12,257032.07000000007,629.98,35.920243125046326,0.8796992481203008,1.5605552342394446,8.450000000000001,Medium,-855.6499999999999
2876,CENTEUR IMPORTS LLC,22867,Vino Dious Cab Svgn 11,9.52,13.99,750.0,118.0,1123.36,1245.1100000000004,839.4000000000002,89.0,9.869999999999997,31.49999999999999,121.75000000000045,9.778252523873427,0.7542372881355932,1.1083802164933774,9.52,Medium,-729.28
